codigo,nome,uf,indicador
10898596000142,INSTITUTO BRASILEIRO DE MUSEUS - IBRAM,DF,NÃO CONTRIBUINTE
27136980000887,MINISTERIO DA MULHER DA FAMILIA E DOS DIREITOS HUMANOS,DF,NÃO CONTRIBUINTE
35834377000120,UNIVERSIDADE FEDERAL DE CATALAO,GO,NÃO CONTRIBUINTE
9600725000195,1 REGIMENTO DE CAVALARIA DE GUARDA,DF,NÃO CONTRIBUINTE
10626896000415,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MINAS",MG,NÃO CONTRIBUINTE
4892707000100,DNIT - DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,DF,CONTRIBUINTE ISENTO
394544018475,MINISTERIO DA SAUDE,MT,NÃO CONTRIBUINTE
1567601000143,UNIVERSIDADE FEDERAL DE GOIAS CEGEF,GO,NÃO CONTRIBUINTE
9580824000152,11 DEPOSITO DE SUPRIMENTO,DF,NÃO CONTRIBUINTE
394494000802,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,DF,CONTRIBUINTE ISENTO
37115375000298,MINISTERIO DO MEIO AMBIENTE,DF,NÃO CONTRIBUINTE
5457283000208,MINISTERIO DO TURISMO,DF,NÃO CONTRIBUINTE
14135659000160,BASE DE ADMINISTRACAO E APOIO DO CMP,DF,NÃO CONTRIBUINTE
9612844000168,2 BATALHAO DE INFANTARIA DE SELVA,PA,CONTRIBUINTE ISENTO
9613461000104,8O DEPOSITO DE SUPRIMENTO,PA,CONTRIBUINTE ISENTO
33663683002836,INSTITUTO DE DOENCAS DO TORAX,RJ,NÃO CONTRIBUINTE
394429019391,COMANDO DA AERONAUTICA (20529),PE,NÃO CONTRIBUINTE
394452025009,COMANDO DO EXERCITO,DF,NÃO CONTRIBUINTE
394429000615,BABR - BASE AEREA DE BRASILIA,DF,CONTRIBUINTE ISENTO
394429002669,COMANDO DA AERONAUTICA,MT,NÃO CONTRIBUINTE
1263896000598,"MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COM",SP,NÃO CONTRIBUINTE
9590536000189,VIGESIMO QUINTO BATALHAO DE CACADORES,PI,NÃO CONTRIBUINTE
394429000968,BASE AEREA DE FLORIANOPOLIS,SC,CONTRIBUINTE ISENTO
4378626000197,FUNDACAO UNIVERSIDADE DO AMAZONAS,AM,NÃO CONTRIBUINTE
394429018905,COMANDO DA AERONAUTICA/GRUP.DE APOIO BOA VISTA,RR,CONTRIBUINTE ISENTO
33663683007129,CAMPUS UFRJ D CAXIAS PROF GERALDO CIDADE,RJ,NÃO CONTRIBUINTE
21040001000130,UNIVERSIDADE FEDERAL DE ITAJUBÁ,MG,NÃO CONTRIBUINTE
10764307001941,INSTITUTO FEDERAL DE EDUCACAO,BA,CONTRIBUINTE ISENTO
9573253000129,15 BATALHAO DE INFANTARIA MOTORIZADO,PB,NÃO CONTRIBUINTE
10723648000573,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA TEC DO SUDESTE DE MG",MG,CONTRIBUINTE ICMS
3277610000125,MINISTERIO DA DEFESA,DF,NÃO CONTRIBUINTE
33663683001783,UNIV FEDERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
10882594002613,IFSP - MATAO,SP,NÃO CONTRIBUINTE
10562575000232,HOSPITAL GERAL DE SALVADOR,BA,NÃO CONTRIBUINTE
9565307000104,BASE ADMINISTRATIVA DA GUARNICAO DE NATA,RN,NÃO CONTRIBUINTE
29979036081396,INSTITUTO NACIONAL DO SEGURO SOCIAL,RS,NÃO CONTRIBUINTE
7517504000122,917 1 BATALHAO FERROVIARIO,SC,CONTRIBUINTE ISENTO
8829974001832,INST CHICO MENDES DE CONSERV DA BIODIVER,PA,NÃO CONTRIBUINTE
8829974000860,INST CHICO MENDES DE CONSERV DA BIODIVER,PE,NÃO CONTRIBUINTE
33663683004294,NUCLEO EM ECOLOGIA E DESENV. SOCIO-AMBIENTAL DE MACAE-NUPEM,RJ,NÃO CONTRIBUINTE
9644710000129,BASE ADMINISTRATIVA DA GUARNICAO DE FORTALEZA,CE,NÃO CONTRIBUINTE
8829974003100,INST CHICO MENDES DE CONSERV DA BIODIVER,MG,NÃO CONTRIBUINTE
10651417000410,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA GOIANO",GO,NÃO CONTRIBUINTE
10437535000188,CENTRO DE PREPARACAO DE OFICIAIS DA RESERVA DE SAO,SP,NÃO CONTRIBUINTE
394494007734,DPFFIG- MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,PR,NÃO CONTRIBUINTE
25437484000242,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,MG,NÃO CONTRIBUINTE
394544020453,HOSPITAL FEDERAL DA LAGOA,RJ,NÃO CONTRIBUINTE
394429017933,GRUPAMENTO DOS AFONSOS - GAP/AF,RJ,NÃO CONTRIBUINTE
9552574000147,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,SP,NÃO CONTRIBUINTE
10648539000296,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO SUL DE,MG,CONTRIBUINTE ICMS
394544021263,INSTITUTO NACIONAL DE TRAUMATO-ORTOPEDIA,RJ,NÃO CONTRIBUINTE
394429006494,HOSPITAL DA AERONAUTICA DE RECIFE,PE,CONTRIBUINTE ISENTO
9577927000163,PREFEITURA MILITAR DE BRASILIA,DF,NÃO CONTRIBUINTE
33663683002674,INSTITUTO PUE. PED. MARTAGAO GESTEIRA UFRJ,RJ,NÃO CONTRIBUINTE
9552574000228,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA - HTO/HTM,SP,NÃO CONTRIBUINTE
9570304000169,ARSENAL DE GUERRA DE SAO PAULO,SP,NÃO CONTRIBUINTE
9580391000135,20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE,SP,NÃO CONTRIBUINTE
9655599000176,COMANDO DE FRONTEIRA - ACRE/4º BIS,AC,CONTRIBUINTE ISENTO
394544021000,MINISTERIO DA SAUDE,RJ,NÃO CONTRIBUINTE
9559385000104,COMANDO 11 BRIGADA DE INFANTARIA LEVE,SP,NÃO CONTRIBUINTE
29406625002345,ANM- AGENCIA NACIONAL DE MINERACAO,PA,CONTRIBUINTE ISENTO
62428073000136,"FUNDACAO JORGE DUPRAT FIGUEIREDO, DE SEGURANCA E MEDICINA DO",SP,CONTRIBUINTE ICMS
394452053487,DEPARTAMENTO DE CIENCIA E TECNOLOGIA DO EXERCITO BRASILEIRO,DF,CONTRIBUINTE ISENTO
394536000643,MINISTERIO DAS RELACOES EXTERIORES,DF,NÃO CONTRIBUINTE
9575593000199,TERCEIRO CENTRO DE TELEMATICA DE AREA,SP,NÃO CONTRIBUINTE
10495077000214,COMANDO DA SEXTA REGIAO MILITAR,BA,NÃO CONTRIBUINTE
10363252000139,SEXTO BATALHAO DE POLICIA DO EXERCITO,BA,CONTRIBUINTE ISENTO
10527574000176,DECIMO NONO BATALHAO DE CACADORES,BA,CONTRIBUINTE ISENTO
10339838000168,ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO,BA,CONTRIBUINTE ISENTO
394494014510,PENITENCIARIA FEDERAL EM CATANDUVAS,PR,NÃO CONTRIBUINTE
9572327000102,22 BATALHÃO LOGISTICO LEVE,SP,NÃO CONTRIBUINTE
10313835000155,22 DEPOSITO DE SUPRIMENTO,SP,NÃO CONTRIBUINTE
10662072001120,INSTITUTO FED DE EDUC CIENCIA E TECNOL FARROUPILHA,RS,CONTRIBUINTE ISENTO
10266175000280,LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,RJ,NÃO CONTRIBUINTE
9584037000189,19º GRUPO DE ARTILHARIA DE CAMPANHA,RS,CONTRIBUINTE ISENTO
33781055001026,INSTITUTO NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,RJ,NÃO CONTRIBUINTE
9591691000110,POLICLINICA MILITAR DO RIO DE JANEIRO,RJ,CONTRIBUINTE ISENTO
9577927000244,PREFEITURA MILITAR DE BRASILIA,DF,NÃO CONTRIBUINTE
83899526000182,UNIVERSIDADE FED DE SANTA CATARINA,SC,CONTRIBUINTE ISENTO
9559304000168,BASE DE ADM E APOIO DO CMDO MILITAR DO OESTE,MS,NÃO CONTRIBUINTE
394429019120,COMANDO DA AERONAUTICA,MS,NÃO CONTRIBUINTE
10635424000500,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA CATARINEN,SC,NÃO CONTRIBUINTE
9563296000123,13 GRUPO DE ARTILHARIA DE CAMPANHA,RS,CONTRIBUINTE ISENTO
394429018581,BASE AEREA DE NATAL,RN,NÃO CONTRIBUINTE
394460015254,MINISTERIO DA FAZENDA - ALFANDEGA DA RFB DO PORTO DO RIO GRA,RS,CONTRIBUINTE ISENTO
394429001425,COMANDO DA AERONAUTICA 0002089,BA,CONTRIBUINTE ISENTO
9646169000198,2 GRUPO DE ARTILHARIA DE CAMPANHA LEVE,SP,NÃO CONTRIBUINTE
394429018310,GRUPAMENTO DE APOIO DE CANOAS,RS,NÃO CONTRIBUINTE
10729992000308,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA SUL-RIO-G,RS,NÃO CONTRIBUINTE
10648539000377,INSTITUTO FED.EDUC.CIENC.TECNO.SUL MG INSTITUTO FED.EDUC.CIE,MG,CONTRIBUINTE ICMS
2030715001437,AGENCIA NACIONAL DE TELECOMUNICAÇÕES - CE,CE,NÃO CONTRIBUINTE
394429019472,COMANDO DA AERONAUTICA DE BARBACENA,MG,NÃO CONTRIBUINTE
8829974003371,INST CHICO MENDES DE CONSERV DA BIODIVER,ES,NÃO CONTRIBUINTE
8829974000518,INST CHICO MENDES DE CONSERV DA BIODIVER,SC,NÃO CONTRIBUINTE
394452000103,GABINETE DO COMANDANTE DO EXERCITO,DF,CONTRIBUINTE ISENTO
9663993000156,ESCOLA DE MATERIAL BELICO,RJ,CONTRIBUINTE ISENTO
24098477001000,CENTRO DE CIÊNCIAS HUMANAS SOCIAIS E AGRÁRIAS UFPB,PB,CONTRIBUINTE ISENTO
33787094000735,FUNDAÇÃO INSTITUTO BRASILE DE GEOGRAFIA E ESTATÍSTICA IBGE,BA,NÃO CONTRIBUINTE
33781055000135,FUNDACAO OSWALDO CRUZ,RJ,CONTRIBUINTE ICMS
9594923000274,INSTITUTO DE BIOLOGIA DO EXERCITO? INSTITUTO DE BIOLOGIA DO,RJ,NÃO CONTRIBUINTE
9574370000107,11º BATALHAO DE INFANTARIA DE MONTANHA,MG,NÃO CONTRIBUINTE
9609235000230,HOSPITAL CENTRAL DO EXERCITO 167322,RJ,CONTRIBUINTE ISENTO
9553075000255,COMANDO DA 3° REGIÃO MILITAR,RS,NÃO CONTRIBUINTE
10877412001563,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO G",RN,NÃO CONTRIBUINTE
394429019804,GRUPAMENTO DE APOIO DE SAO PAULO,SP,NÃO CONTRIBUINTE
33781055000305,FUNDACAO OSWALDO CRUZ,RJ,NÃO CONTRIBUINTE
33004540000100,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,MT,NÃO CONTRIBUINTE
23070659000110,UNIVERSIDADE FEDERAL DE OURO PRETO,MG,NÃO CONTRIBUINTE
9548077000175,BATALHÃO DE POLÍCIA DO EXÉRCITO DE BRASÍLIA,DF,NÃO CONTRIBUINTE
394429005501,SEGUNDO CENTRO INT DEFESA AEREA E CONTROLE TRAFEGO AEREO,PR,NÃO CONTRIBUINTE
10360293000252,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE - 167399,RS,CONTRIBUINTE ISENTO
9576937000265,COMANDO DA 4A REGIAO MILITAR,MG,NÃO CONTRIBUINTE
9553484000170,HOSPITAL MILITAR DE AREA DE BRASILIA,DF,NÃO CONTRIBUINTE
9563579000175,CENTRO DE PREPARACAO DE OFICIAIS DA RESERVA COLEGIO MILITAR,MG,CONTRIBUINTE ISENTO
24365710001317,UNIV FED DO RIO GRANDE DO NORTE,RN,NÃO CONTRIBUINTE
33781055004980,FUNDAÇÃO OSWALDO CRUZ - INSTITUTO DE TECNOLOGIA EM FÁRMACOS,RJ,CONTRIBUINTE ICMS
8829974001670,INST CHICO MENDES DE CONSERV DA BIODIVER,BA,NÃO CONTRIBUINTE
9631134000185,HOSPITAL GERAL DE JUIZ DE FORA,MG,NÃO CONTRIBUINTE
10870883000810,INSTITUTO FEDERAL DE EDUCAÇÃO DE GOIÁS - CAMPUS LUZIANIA,GO,NÃO CONTRIBUINTE
9547457000195,9 REGIMENTO DE CAVALARIA BLINDADO,RS,NÃO CONTRIBUINTE
10637926001380,IFRS CAMPUS FELIZ,RS,NÃO CONTRIBUINTE
9662593000126,BASE DE ADMINISTRACAO E APOIO DA 1A REGIAO MILITAR,RJ,NÃO CONTRIBUINTE
10626896001144,"INSTITUTO FEDERAL  DE EDUCACAO, CIENCIA E TEC. DE MINAS GE",MG,NÃO CONTRIBUINTE
394460000907,MINISTERIO DA FAZENDA,ES,CONTRIBUINTE ISENTO
396895006085,"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/MS",MS,NÃO CONTRIBUINTE
394460021815,MINISTERIO DA FAZENDA,MS,NÃO CONTRIBUINTE
394460006859,MINISTERIO DA ECONOMIA,MS,NÃO CONTRIBUINTE
10877412001210,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO RIO GRA,RN,NÃO CONTRIBUINTE
40176679000199,FUNDACAO BIBLIOTECA NACIONAL,RJ,NÃO CONTRIBUINTE
37319179000154,COMANDO DE ARTILHARIA DO EXERCITO,GO,NÃO CONTRIBUINTE
402552001289,CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR,MG,CONTRIBUINTE ICMS
394452041713,COMANDO DO EXERCITO SECRETARIA GERAL DO EXERCITO - SGEX,DF,NÃO CONTRIBUINTE
394460002195,MINISTERIO DA ECONOMIA,RS,NÃO CONTRIBUINTE
10360293000171,HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,RS,CONTRIBUINTE ISENTO
9590314000166,3 CENTRO DE GEOINFORMACAO,PE,NÃO CONTRIBUINTE
9625717000101,51 BATALHAO DE INFANTARIA DE SELVA,PA,NÃO CONTRIBUINTE
9614475000223,(H) COMANDO DA 1A BRIGADA DE ARTILHARIA ANTIAEREA,SP,NÃO CONTRIBUINTE
7541172000200,COMANDO DO 1 GRUPAMENTO DE ENGENHARIA,PB,NÃO CONTRIBUINTE
8829974001913,INST CHICO MENDES DE CONSERV DA BIODIVER,AM,NÃO CONTRIBUINTE
9677344000104,31 GRUPO DE ARTILHARIA DE CAMPANHA (ESCOLA),RJ,NÃO CONTRIBUINTE
9587292000266,HOSP DE GUARNICAO DE SANTIAGO LAB DE ANALISES CLINICAS,RS,NÃO CONTRIBUINTE
9549370000157,9 GRUPAMENTO LOGISTICO,MS,NÃO CONTRIBUINTE
9572037000169,6 BATALHAO DE ENGENHARIA DE COMBATE,RS,NÃO CONTRIBUINTE
394544000851,SUBSECR.AS.ADM./COORD.G.REC.LOGIST.,DF,NÃO CONTRIBUINTE
28523215003393,PRO-REITORIA DE AMINISTRACAO UFF,RJ,NÃO CONTRIBUINTE
33781055002006,INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,RJ,CONTRIBUINTE ICMS
394494003232,PEP - SHOPPING CATUAI PALLADIUN,PR,NÃO CONTRIBUINTE
10246060000223,HOSPITAL GERAL DE FORTALEZA (SECUNDARIOA) 100759,CE,NÃO CONTRIBUINTE
8829974001247,INST CHICO MENDES DE CONSERV DA BIODIVER,PR,NÃO CONTRIBUINTE
28523215004446,UNIVERSIDADE FEDERAL FLUMINENSE,RJ,NÃO CONTRIBUINTE
9572045000105,13 COMPANHIA DE COMUNICACOES MECANIZADA,RS,NÃO CONTRIBUINTE
9562003000193,40º BATALHAO DE INFANTARIA,CE,NÃO CONTRIBUINTE
10648539000105,INSTITUTO FEDERAL DE EDUCACAO CIENCIA DO SUL DE MINAS GERAIS,MG,CONTRIBUINTE ICMS
26474056000686,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL,PE,CONTRIBUINTE ISENTO
9620138000249,19 BATALHAO DE INFANTARIA MOTORIZADO,RS,NÃO CONTRIBUINTE
9616119000249,HOSPITAL GERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
9585272000175,2º REGIMENTO DE CAVALARIA DE GUARDAS,RJ,NÃO CONTRIBUINTE
396895004031,MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO,PA,NÃO CONTRIBUINTE
378257000181,FUNDO NACIONAL DESENVOLEDUCACAO-FNDE 903295,DF,NÃO CONTRIBUINTE
24464109000148,UNIVERSIDADE FEDERAL DE ALAGOAS,AL,CONTRIBUINTE ISENTO
10300296000110,MUSEU HISTORICO DO EXERCITO FORTE DE COPACABANA,RJ,CONTRIBUINTE ISENTO
9633665000107,COMANDO DE FRONTEIRA SOLIMOES - 8 BIS,AM,NÃO CONTRIBUINTE
25648387000118,UNIVERSIDADE FEDERAL DE UBERLANDIA - 105,MG,NÃO CONTRIBUINTE
7524710000160,3º BATALHAO DE ENGENHARIA E CONSTRUÇÃO,PI,CONTRIBUINTE ISENTO
10626896000253,INSTITUTO FEDERAL MINAS GERAIS - CAMPUS OURO PRETO,MG,NÃO CONTRIBUINTE
9649272000191,9º BATALHAO LOGISTICO,RS,CONTRIBUINTE ISENTO
9553075000174,COMANDO DA 3 REGIAO MILITAR,RS,CONTRIBUINTE ISENTO
10839508000484,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DE RORAIMA,RR,NÃO CONTRIBUINTE
10486016000100,12O BATALHAO DE INFANTARIA,MG,NÃO CONTRIBUINTE
9604923000127,COLEGIO MILITAR DE BRASILIA,DF,NÃO CONTRIBUINTE
33781055000801,FUNDACAO OSWALDO CRUZ,MG,NÃO CONTRIBUINTE
10727655000896,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE",MG,CONTRIBUINTE ICMS
9624471000145,32 GRUPO DE ARTILHARIA DE CAMPANHA,DF,CONTRIBUINTE ISENTO
394460005887,SECRETARIA DA RECEITA FEDERAL DO BRASIL - RFB,DF,NÃO CONTRIBUINTE
9539711000294,HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,MS,NÃO CONTRIBUINTE
394452046782,COMANDO DO EXERCITO,DF,NÃO CONTRIBUINTE
9341233000122,UNIVERSIDADE FEDERAL DO PAMPA,RS,NÃO CONTRIBUINTE
92969856000198,UNIVERSIDADE FEDERAL DO RIO GRANDE SUL,RS,CONTRIBUINTE ICMS
26963660000242,FUNDACAO NACIONAL DE ARTES FUNARTE,RJ,NÃO CONTRIBUINTE
9632629000129,3 BATALHAO DE ENGENHARIA DE COMBATE,RS,CONTRIBUINTE ISENTO
17217985001003,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,NÃO CONTRIBUINTE
5055128000176,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,PB,NÃO CONTRIBUINTE
11402887001728,INSTITUTO FEDERAL DE EDUC. E CIENCIA E TEC. DE S.C (269),SC,CONTRIBUINTE ISENTO
9567156000123,COMANDO FRONTEIRA RO 6 BIS,RO,NÃO CONTRIBUINTE
10830301000287,INST. FED. S PERNAMBUCO-C PETROLINA,PE,NÃO CONTRIBUINTE
394452042957,GABINETE DO COMANDANTE DO EXERCITO,DF,NÃO CONTRIBUINTE
10662072000824,INST FED DE EDUC CIENCIA E TECNOLOGIA FARROUPILHA,RS,NÃO CONTRIBUINTE
394429018662,GRUPAMENTO DE APOIO DE LAGOA SANTA,MG,NÃO CONTRIBUINTE
10662072000581,INSTITUTO FEDERAL FARROUPILHA CAMPUS SANTO AUGUSTO,RS,NÃO CONTRIBUINTE
10662072000310,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FARROUPI",RS,NÃO CONTRIBUINTE
28523215000378,UNIVERSIDADE FEDERAL FLUMINENSE,RJ,NÃO CONTRIBUINTE
37115342000167,MINISTERIO DA INFRAESTRUTURA (11113),DF,NÃO CONTRIBUINTE
25437484000161,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,MG,NÃO CONTRIBUINTE
394460007820,SUPERINTENDENCIA REGIONAL DA RFB NA 3 RF,CE,CONTRIBUINTE ISENTO
394460000141,MINISTERIO DA ECONOMIA,RJ,NÃO CONTRIBUINTE
9586576000157,COMANDO DA 6 BRIGADA DE INFANTARIA BLINDADA,RS,CONTRIBUINTE ISENTO
75101873000785,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA -UTFPR,PR,CONTRIBUINTE ICMS
4898488000258,ANTT- UNIDADE REGIONAL DO RIO GRANDE DO SUL - URRS,RS,CONTRIBUINTE ISENTO
7524710000240,3° BATALHÃO DE ENGENHARIA DE CONSTRUÇÃO,PI,NÃO CONTRIBUINTE
394460008126,MINISTERIO DA ECONOMIA,PI,NÃO CONTRIBUINTE
9545196000174,BASE DE AVIACAO DE TAUBATE(00582),SP,CONTRIBUINTE ISENTO
10298174000217,COLEGIO MILITAR DE MANAUS,AM,NÃO CONTRIBUINTE
4898488001068,ANTT- UNIDADE REGIONAL DE SC - URSC,SC,CONTRIBUINTE ISENTO
8829974001166,INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE,SP,CONTRIBUINTE ISENTO
9571854000100,59 BATALHÃO DE INFANTARIA MOTORIZADO,AL,NÃO CONTRIBUINTE
45358058000816,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,SP,NÃO CONTRIBUINTE
10779511000883,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FLUMINEN",RJ,NÃO CONTRIBUINTE
9577973000243,SEGUNDO GRUPO DE ARTILHARIA ANTIAEREA,SP,NÃO CONTRIBUINTE
24134488001422,UNIVERSIDADE FEDERAL DE PERNAMBUCO,PE,NÃO CONTRIBUINTE
9663993000237,ESCOLA DE SARGENTOS DE LOGISTICA - C332,RJ,CONTRIBUINTE ISENTO
394445027212,INSTITUTO BENJAMIN CONSTANT,RJ,CONTRIBUINTE ISENTO
394429021299,COMANDO DA AERONAUTICA,MS,NÃO CONTRIBUINTE
394429019049,GRUPAMENTO DE APOIO DO GALEÃO,RJ,NÃO CONTRIBUINTE
21744847000150,BASE ADMINISTRATIVA DO QGEX,DF,NÃO CONTRIBUINTE
9651689000199,1 REGIMENTO DE CARROS DE COMBATE,RS,NÃO CONTRIBUINTE
29979036116440,INSTITUTO NACIONAL DO SEGURO SOCIAL -INSS,DF,NÃO CONTRIBUINTE
394544010733,DISTRITO SANITÁRIO ESPECIAL INDÍGENA,BA,CONTRIBUINTE ISENTO
394494003747,MINISTERIO DA JUSTICA,RS,CONTRIBUINTE ISENTO
394429006575,HOSPITAL CENTRAL DA AERONAUTICA,RJ,NÃO CONTRIBUINTE
24529265000140,0000508285-UFERSA UNIV FED RURAL SEMI ARIDO,RN,NÃO CONTRIBUINTE
9649390000108,31º BATALHÃO DE INFATARIA MOTORIZADO,PB,CONTRIBUINTE ISENTO
10271737000100,12 REGIMENTO DE CAVALARIA MECANIZADO,RS,CONTRIBUINTE ISENTO
4204444000108,AGÊNCIA NACIONAL DE ÁGUAS,DF,CONTRIBUINTE ISENTO
402552000398,COMISSAO NACIONAL DE ENERGIA NUCLEAR-IEN,RJ,CONTRIBUINTE ICMS
9584021000176,6º BATALHÃO DE COMUNICAÇÕES,RS,NÃO CONTRIBUINTE
17217985005173,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,NÃO CONTRIBUINTE
8829974001590,INST CHICO MENDES DE CONSERV DA BIODIVER,SP,NÃO CONTRIBUINTE
394460012409,MINISTERIO DA FAZENDA,SP,NÃO CONTRIBUINTE
394460009017,SUPERINTENDENCIA REGIONAL DA RECEITA FEDERAL,BA,NÃO CONTRIBUINTE
10662072000158,INST. FEDERAL DE EDUCACAO CIENCIA E TEC. FARROUPILHA,RS,CONTRIBUINTE ISENTO
4892707002588,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPOR,AP,NÃO CONTRIBUINTE
10838653000793,INSTITUTO FEDERAL ESPIRITO SANTO/CAMPUS CARIACICA,ES,NÃO CONTRIBUINTE
10695891000363,INSTITUTO FEDERAL CIENCIA E TECNOLOGIA TRIANGULO MINEIRO,MG,NÃO CONTRIBUINTE
17879859000115,UNIVERSIDADE FEDERAL DE ALFENASMG,MG,NÃO CONTRIBUINTE
10877412000753,INSTITUTO FEDERAL DO RIO GRANDE DO NORTE CAMPUS MACAU,RN,CONTRIBUINTE ISENTO
10744098001389,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",CE,CONTRIBUINTE ISENTO
33787094003327,IBGE/UE/MS,MS,CONTRIBUINTE ISENTO
9633974000187,13 COMPANHIA DEPOSITO DE ARMAMENTO E MUNICAO,RS,NÃO CONTRIBUINTE
394429000100,COMANDO DA AERONAUTICA,SP,NÃO CONTRIBUINTE
9587292000185,HOSPITAL DE GUARNIÇÃO DE SANTIAGO,RS,CONTRIBUINTE ISENTO
9582350000188,PARQUE REGIONAL DE MANUTENÇÃO DA TERCEIRA REGIÃO MILITAR,RS,NÃO CONTRIBUINTE
33781055006508,FUNDACAO OSWALDO CRUZ,PR,NÃO CONTRIBUINTE
17217985000104,UNIVERSIDADE FEDERAL DE MINAS GERAI,MG,NÃO CONTRIBUINTE
394429018824,COMANDO AERONAUTICA,AM,NÃO CONTRIBUINTE
33781055007300,FUNDACAO OSWALDO CRUZ - 21457,RJ,NÃO CONTRIBUINTE
8829974002480,INST CHICO MENDES DE CONSERV DA BIODIVER,MT,NÃO CONTRIBUINTE
394460045404,DELEGACIA DA RECEITA FEDERAL DO BRASIL,SP,NÃO CONTRIBUINTE
9591608000102,HOSPITAL MILITAR DE AREA DE SAO PAULO,SP,NÃO CONTRIBUINTE
33663683000116,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,RJ,NÃO CONTRIBUINTE
10767239000579,INSTITUTO FEDERAL DE ED. CIENCIA E TEC DE PE,PE,NÃO CONTRIBUINTE
1263896002108,"MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES",PE,NÃO CONTRIBUINTE
402552000711,COMISSAO NACIONAL DE ENERGIA NUCLEAR,MG,CONTRIBUINTE ISENTO
16888315000157,UNIVERSIDADE FEDERAL VALES JEQUITINHONHA E MUCURI,MG,NÃO CONTRIBUINTE
4892707002073,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,PR,NÃO CONTRIBUINTE
394429006060,HOSPITAL DE AERONAUTICA DOS AFONSOS,RJ,NÃO CONTRIBUINTE
95591764001420,UNIVERSIDADE FEDERAL DE SANTA MARIA,RS,NÃO CONTRIBUINTE
59311002927,FUNDAA CO NACIONAL DO INDIO,TO,NÃO CONTRIBUINTE
9574370000298,11 BATALHAO DE INFANTARIA DE MONTANHA,MG,NÃO CONTRIBUINTE
394494003666,DELEGACIA DE POLICIA DE IMIGRACAO RN,RN,NÃO CONTRIBUINTE
11402887000918,INSTITUTO FEDERAL DE SANTA CATARINA CAMPUS CRICIUMA,SC,NÃO CONTRIBUINTE
5440725000114,FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,PE,NÃO CONTRIBUINTE
9579219000161,COMANDO DE FRONTEIRA DE RORAIMA / 7 BIS,RR,NÃO CONTRIBUINTE
5149726000104,FUNDACAO UNIVERSIDADE FEDERAL TOCANTINS,TO,CONTRIBUINTE ICMS
